,treino,previsto
gamma1,[0.9059729815293226],[0.9028578996658325]
gamma2,[0.05882432741086607],[0.05795176699757576]
gamma3,[0.8188201278420804],[0.814683735370636]
gamma4,[0.07460963363587747],[0.07461586594581604]
JXX,[-0.4519037210433372],[-0.4496982991695404]
JXY,[0.6206961044701675],[0.6153656840324402]
JXZ,[0.3811853060773691],[0.37965595722198486]
JYX,[0.2029140774554663],[0.20459464192390442]
JYY,[0.11638009550669604],[0.11621275544166565]
JYZ,[0.322642171744002],[0.3196166157722473]
JZX,[-0.709394410579794],[-0.7053993344306946]
JZY,[-0.11989041615046037],[-0.11941862106323242]
JZZ,[-0.6754653552222227],[-0.6717513203620911]
JIX,[-0.05085864262290385],[-0.049756284803152084]
JIY,[0.31494500531451064],[0.3151707947254181]
JIZ,[0.3328209422496762],[0.33297789096832275]
JXI,[-0.7147992941492645],[-0.7115181684494019]
JYI,[-0.9782791138198641],[-0.9743086099624634]
JZI,[-0.25049101587327116],[-0.2497941106557846]
