,treino,previsto
gamma1,[0.17618810428468956],[0.17622485756874084]
gamma2,[0.8508752517946389],[0.850807785987854]
gamma3,[0.8202199870687111],[0.8199971914291382]
gamma4,[0.37585828567644886],[0.37581443786621094]
JXX,[-0.09362154306757531],[-0.09327778965234756]
JXY,[-0.0034555404038976167],[-0.00348328216932714]
JXZ,[-0.9616857839513044],[-0.9616879224777222]
JYX,[-0.1352223220971196],[-0.13522440195083618]
JYY,[-0.25525063835814765],[-0.2549770474433899]
JYZ,[0.704577266381706],[0.7040981650352478]
JZX,[0.09396780858201126],[0.09410808980464935]
JZY,[0.510633676509932],[0.5105813145637512]
JZZ,[-0.13186372229553167],[-0.1317940503358841]
JIX,[-0.9228963213252399],[-0.9225695133209229]
JIY,[0.3924486452741056],[0.39234891533851624]
JIZ,[-0.712133557209278],[-0.7118122577667236]
JXI,[-0.0749354903418249],[-0.07488028705120087]
JYI,[0.34329352823553405],[0.3432542681694031]
JZI,[0.5859025433105887],[0.585171639919281]
