,treino,previsto
gamma1,[0.4000793027167511],[0.39927271008491516]
gamma2,[0.2487457597737761],[0.24879616498947144]
gamma3,[0.13798799437073161],[0.13770437240600586]
gamma4,[0.4232457334469961],[0.4221099615097046]
JXX,[-0.9103850311286859],[-0.9084827899932861]
JXY,[0.4718687724460289],[0.47120097279548645]
JXZ,[-0.6913005045828078],[-0.6907404065132141]
JYX,[0.4674897796719699],[0.46694397926330566]
JYY,[0.26088743725565666],[0.2599358558654785]
JYZ,[0.008558276581305035],[0.009271660819649696]
JZX,[0.7115964277308915],[0.7119689583778381]
JZY,[0.20511445829206787],[0.20422574877738953]
JZZ,[0.14671333687288302],[0.1452903300523758]
JIX,[-0.8662320473144967],[-0.8654559850692749]
JIY,[-0.17351436714348134],[-0.17276662588119507]
JIZ,[-0.7789905321077226],[-0.7779423594474792]
JXI,[0.504222922837068],[0.5033072233200073]
JYI,[0.0225702197513038],[0.021908123046159744]
JZI,[-0.9006520110389387],[-0.8995784521102905]
