,treino,previsto
gamma1,[0.5123190504571955],[0.5116040110588074]
gamma2,[0.7944608177634946],[0.7933899760246277]
gamma3,[0.6249799602888791],[0.6180297136306763]
gamma4,[0.8248125234140684],[0.8122262954711914]
JXX,[-0.9152157476835985],[-0.9040846824645996]
JXY,[0.9059441202489178],[0.8871241211891174]
JXZ,[-0.4886326635670657],[-0.4872579872608185]
JYX,[-0.388198039461112],[-0.3843225836753845]
JYY,[-0.15183968698754158],[-0.14390946924686432]
JYZ,[0.17702802805051898],[0.17171216011047363]
JZX,[-0.7512167010322528],[-0.7483780980110168]
JZY,[0.37335460974244605],[0.3607683777809143]
JZZ,[0.6644810467531526],[0.651892900466919]
JIX,[-0.24607539521922805],[-0.25331568717956543]
JIY,[0.8535770154526414],[0.8373036980628967]
JIZ,[0.6868934782644844],[0.6507881879806519]
JXI,[-0.5719084600959132],[-0.5714063048362732]
JYI,[0.7434162244908751],[0.7377813458442688]
JZI,[0.2729234915013832],[0.2527608573436737]
