,treino,previsto
gamma1,[0.8133552610220813],[0.8094007968902588]
gamma2,[0.5073148980567306],[0.5048138499259949]
gamma3,[0.8356936602931708],[0.8360522985458374]
gamma4,[0.1828740263841231],[0.1830909550189972]
JXX,[0.11578945815114117],[0.11372692137956619]
JXY,[0.22266613301352445],[0.21933186054229736]
JXZ,[-0.7090570694820459],[-0.7076981663703918]
JYX,[0.2613011697101677],[0.2632802426815033]
JYY,[0.0012395531300626317],[-0.00016272376524284482]
JYZ,[0.7022376698246666],[0.6998921632766724]
JZX,[-0.9432975078310775],[-0.9422311782836914]
JZY,[0.9143518581561754],[0.9121979475021362]
JZZ,[-0.6546403051549412],[-0.6559383869171143]
JIX,[0.598230738233454],[0.5979052186012268]
JIY,[-0.34818771187492725],[-0.34638088941574097]
JIZ,[-0.5190129698346531],[-0.5189831256866455]
JXI,[0.6451117387363627],[0.6437848210334778]
JYI,[-0.7698749260257931],[-0.76832515001297]
JZI,[-0.047526449664778925],[-0.04730631783604622]
