,treino,previsto
gamma1,[0.149835057407401],[0.14976836740970612]
gamma2,[0.7231696718848062],[0.7230091691017151]
gamma3,[0.16751077963049055],[0.1676398366689682]
gamma4,[0.654655200922515],[0.6545655727386475]
JXX,[0.10611895139196825],[0.1054920107126236]
JXY,[-0.2329118720894543],[-0.23278985917568207]
JXZ,[0.46324841325362565],[0.4632513225078583]
JYX,[0.15285591795039477],[0.15273122489452362]
JYY,[0.562419135109645],[0.5620344877243042]
JYZ,[0.3231619447148433],[0.3234389126300812]
JZX,[0.6785960349192279],[0.678455114364624]
JZY,[-0.12121097819798488],[-0.12197213619947433]
JZZ,[-0.6899011584123196],[-0.6902039647102356]
JIX,[-0.23795862000845713],[-0.23809891939163208]
JIY,[-0.5385616273790497],[-0.5392301678657532]
JIZ,[-0.6679265513717296],[-0.6681258082389832]
JXI,[0.8276668695454259],[0.8277830481529236]
JYI,[0.155878050571864],[0.15553610026836395]
JZI,[0.38026531463053437],[0.3803841471672058]
