,treino,previsto
gamma1,[0.22199627351205975],[0.22202488780021667]
gamma2,[0.8090248481419567],[0.8088645339012146]
gamma3,[0.44702127627294486],[0.44688963890075684]
gamma4,[0.7724015287710279],[0.7722883820533752]
JXX,[0.47920496341231167],[0.47858747839927673]
JXY,[0.37092763164172804],[0.3710414171218872]
JXZ,[0.1974549908787],[0.19740207493305206]
JYX,[0.9521627573684557],[0.9516921639442444]
JYY,[0.40583116852207146],[0.40548980236053467]
JYZ,[-0.314340722076323],[-0.3138290047645569]
JZX,[-0.24010228897073405],[-0.23914916813373566]
JZY,[0.2672760341622098],[0.2671048641204834]
JZZ,[0.3840317846476238],[0.3835417330265045]
JIX,[-0.8531466903953369],[-0.8520554304122925]
JIY,[0.1887238582724753],[0.18848326802253723]
JIZ,[0.9788939235548184],[0.9781702756881714]
JXI,[-0.31203169079243565],[-0.3115876615047455]
JYI,[0.08794858485146739],[0.08831489831209183]
JZI,[-0.25131913562220887],[-0.2517361044883728]
