,treino,previsto
gamma1,[0.11290250837191795],[0.11317765712738037]
gamma2,[0.5283496285730391],[0.5290881991386414]
gamma3,[0.8586548576898659],[0.8567944765090942]
gamma4,[0.7976692295510386],[0.7939634323120117]
JXX,[-0.3221938636021444],[-0.3231050372123718]
JXY,[0.2789912288854657],[0.2780204713344574]
JXZ,[0.8000753853551041],[0.7979411482810974]
JYX,[-0.8560194986251837],[-0.8537310361862183]
JYY,[0.12183085780051806],[0.11874732375144958]
JYZ,[-0.4719160020823525],[-0.4725480079650879]
JZX,[0.31134434749686246],[0.309114545583725]
JZY,[0.24676066182700374],[0.2466553896665573]
JZZ,[-0.9085213503711735],[-0.905947744846344]
JIX,[-0.170512001382642],[-0.16867941617965698]
JIY,[-0.424599654760373],[-0.42314502596855164]
JIZ,[0.6894246819607532],[0.6795759201049805]
JXI,[-0.11245795401256231],[-0.11481290310621262]
JYI,[0.05745311741676429],[0.05556049942970276]
JZI,[0.10251839349884273],[0.10533212125301361]
