,treino,previsto
gamma1,[0.4494007558523254],[0.4492040276527405]
gamma2,[0.20865257233244294],[0.20865556597709656]
gamma3,[0.316903983245593],[0.31680721044540405]
gamma4,[0.9086358448961127],[0.9082499146461487]
JIX,[0.8112793523490414],[0.8112140893936157]
JIY,[0.3725083140534051],[0.37231165170669556]
JIZ,[0.5330185127252884],[0.5331047177314758]
JXI,[0.8092324756265472],[0.8089577555656433]
JYI,[-0.4803451050220462],[-0.47978681325912476]
JZI,[0.2714517392119784],[0.27133527398109436]
JXX,[0.8098913893329576],[0.8095421195030212]
JXY,[0.7442607481394212],[0.7440090179443359]
JXZ,[0.14588133849844365],[0.1457071751356125]
JYX,[-0.6612438257488602],[-0.6608956456184387]
JYY,[-0.17695387591808664],[-0.17714516818523407]
JYZ,[0.9876760255546593],[0.9873678088188171]
JZX,[-0.7935044001776401],[-0.7933200597763062]
JZY,[-0.36172170230142053],[-0.36152419447898865]
JZZ,[0.9000782159070004],[0.8999952673912048]
