,treino,previsto
gamma1,[0.8924724586388075],[0.892367422580719]
gamma2,[0.0695843380774609],[0.06953291594982147]
gamma3,[0.6741693556379136],[0.6737485527992249]
gamma4,[0.25039996909212603],[0.2505964934825897]
JXX,[0.08661423184359096],[0.08607646822929382]
JXY,[-0.34445619760718293],[-0.34427428245544434]
JXZ,[0.41979916256951233],[0.41990309953689575]
JYX,[-0.7551256135755018],[-0.7551295161247253]
JYY,[-0.2726347444165209],[-0.273098349571228]
JYZ,[-0.4477936419037267],[-0.4476088583469391]
JZX,[0.5097123695839638],[0.5095579624176025]
JZY,[0.6724889948478261],[0.6725810170173645]
JZZ,[0.027949878810316964],[0.027476876974105835]
JIX,[-0.7080903986407061],[-0.7080104947090149]
JIY,[-0.6216493565570518],[-0.6214293837547302]
JIZ,[0.6782149346653983],[0.6782253980636597]
JXI,[0.08109353634994831],[0.08165590465068817]
JYI,[-0.43827709921987545],[-0.4380955994129181]
JZI,[-0.3291341864361108],[-0.3292289972305298]
