,treino,previsto
gamma1,[0.7863044343329872],[0.7856485843658447]
gamma2,[0.9717550117964577],[0.9709455370903015]
gamma3,[0.028791618843824085],[0.028846947476267815]
gamma4,[0.9378945220576308],[0.9360136389732361]
JIX,[0.49458253244656714],[0.4938134253025055]
JIY,[-0.5944947353081806],[-0.5937365889549255]
JIZ,[-0.5896826918056928],[-0.5887755751609802]
JXI,[0.2015142521860358],[0.20130714774131775]
JYI,[-0.8864854257125787],[-0.885193943977356]
JZI,[0.5526572011585595],[0.5513888001441956]
JXX,[0.5288222950287738],[0.5280891060829163]
JXY,[-0.9165274392042873],[-0.9157596230506897]
JXZ,[0.36678988670422896],[0.3661882281303406]
JYX,[0.005474927598498214],[0.005373678170144558]
JYY,[0.2708874110817623],[0.2702876627445221]
JYZ,[0.9074652976162696],[0.9067897796630859]
JZX,[0.9735150597652436],[0.9720394611358643]
JZY,[-0.18171866659490643],[-0.18035675585269928]
JZZ,[0.6882869035295207],[0.6873227953910828]
