,treino,previsto
gamma1,[0.9440284133783025],[0.9250462055206299]
gamma2,[0.23455786830952863],[0.22708867490291595]
gamma3,[0.23739673346449208],[0.22441846132278442]
gamma4,[0.7348256957943416],[0.7247875332832336]
JIX,[-0.6374702733335573],[-0.6295974850654602]
JIY,[0.3228610969904888],[0.3398043215274811]
JIZ,[-0.3308805936649999],[-0.36389052867889404]
JXI,[-0.6041207916749591],[-0.5744585394859314]
JYI,[-0.02096932190376899],[-0.014455203898251057]
JZI,[-0.01193064178564951],[-0.018883755430579185]
JXX,[-0.04045491970371362],[-0.03381286561489105]
JXY,[-0.08333777059837977],[-0.08789907395839691]
JXZ,[-0.47093939488950465],[-0.4526731073856354]
JYX,[-0.4923981294150117],[-0.47175776958465576]
JYY,[0.3837602007091041],[0.3731156587600708]
JYZ,[-0.35112371262750175],[-0.3497735559940338]
JZX,[0.34964114073581687],[0.3297509551048279]
JZY,[0.5743484076012979],[0.5962960124015808]
JZZ,[0.7318910951487247],[0.7145947813987732]
