,treino,previsto
gamma1,[0.35803267961629326],[0.3566966950893402]
gamma2,[0.260402331953273],[0.2601822018623352]
gamma3,[0.8042812841588886],[0.7730960249900818]
gamma4,[0.6316639223416798],[0.6018397808074951]
JXX,[0.4681187282893935],[0.4375212788581848]
JXY,[0.3169000364801515],[0.3016083240509033]
JXZ,[-0.39402405222328984],[-0.38856807351112366]
JYX,[0.36846625615391093],[0.3605383634567261]
JYY,[-0.2066527099339721],[-0.20377209782600403]
JYZ,[0.5550331757802247],[0.5397055745124817]
JZX,[-0.7632008602691229],[-0.7387192249298096]
JZY,[-0.5534677673755009],[-0.5446696877479553]
JZZ,[0.8029261725493977],[0.7902102470397949]
JIX,[-0.7863429245966886],[-0.7630106806755066]
JIY,[0.40517104797371095],[0.38476458191871643]
JIZ,[0.30408404062855077],[0.27812033891677856]
JXI,[0.8807047791322358],[0.874889612197876]
JYI,[-0.4577695468793537],[-0.4708279073238373]
JZI,[-0.48844897313392166],[-0.4858168661594391]
