,treino,previsto
gamma1,[0.9009141618624731],[0.9011825919151306]
gamma2,[0.22983153776309395],[0.22949707508087158]
gamma3,[0.44584221367087673],[0.4461422562599182]
gamma4,[0.16676022890484743],[0.1670057624578476]
JXX,[-0.6216283712709287],[-0.620836079120636]
JXY,[-0.3820884662461579],[-0.3823765218257904]
JXZ,[0.6372988369628543],[0.6367682218551636]
JYX,[-0.8907656012382117],[-0.8899194598197937]
JYY,[-0.692922154771433],[-0.6931131482124329]
JYZ,[-0.397379389990171],[-0.3964446783065796]
JZX,[0.6231667131509544],[0.6240022778511047]
JZY,[-0.04911682328475431],[-0.049997758120298386]
JZZ,[0.25230496685491355],[0.25125330686569214]
JIX,[-0.007687660399174678],[-0.007689978461712599]
JIY,[0.7135280737268923],[0.713163435459137]
JIZ,[-0.8226115535480942],[-0.8232396245002747]
JXI,[-0.24315592595339663],[-0.2433730512857437]
JYI,[-0.901677355883151],[-0.9009379148483276]
JZI,[0.29958585220893297],[0.2985988259315491]
