,treino,previsto
gamma1,[0.603190610968185],[0.6027584671974182]
gamma2,[0.3816059859191179],[0.3805789053440094]
gamma3,[0.28361821790671515],[0.283362478017807]
gamma4,[0.674964847134956],[0.6740126013755798]
JXX,[0.30694506780235153],[0.30652642250061035]
JXY,[-0.6795408869623607],[-0.677960216999054]
JXZ,[0.04133871927984911],[0.03920071944594383]
JYX,[-0.3444543767558137],[-0.34460294246673584]
JYY,[-0.5000066466271993],[-0.500162661075592]
JYZ,[0.9056338182918233],[0.9042677283287048]
JZX,[0.9931139850789104],[0.9905010461807251]
JZY,[-0.9108872350991339],[-0.9090454578399658]
JZZ,[0.720322074572582],[0.718278706073761]
JIX,[0.142805189379827],[0.1411590576171875]
JIY,[-0.14222189064977075],[-0.1402484029531479]
JIZ,[0.15618260226894076],[0.1535891741514206]
JXI,[-0.5878035357209965],[-0.5887864828109741]
JYI,[0.6266425027146401],[0.626085102558136]
JZI,[0.647177745066891],[0.6441190838813782]
