,treino,previsto
gamma1,[0.4438774447470737],[0.4494125247001648]
gamma2,[0.9596160635365508],[0.9979323148727417]
gamma3,[0.9712559648074823],[0.9557216763496399]
gamma4,[0.8383626047485429],[0.8377459645271301]
JIX,[0.36400912117595574],[0.2749670147895813]
JIY,[-0.8167947838408722],[-0.8802719116210938]
JIZ,[0.2356326977228047],[0.5273789167404175]
JXI,[0.6838398091019124],[0.6667557954788208]
JYI,[0.6691005771521796],[0.6581650376319885]
JZI,[0.030035451582698824],[0.02392316795885563]
JXX,[0.26207593059135315],[0.25547394156455994]
JXY,[-0.2615403318741629],[-0.3297666609287262]
JXZ,[0.05603724403844934],[-0.04826619476079941]
JYX,[-0.7842866333945362],[-0.6968871355056763]
JYY,[0.365899867666593],[0.39068329334259033]
JYZ,[0.20133672349955978],[0.25192099809646606]
JZX,[-0.43615095428719],[-0.3928714692592621]
JZY,[-0.24285431246360178],[-0.1827193647623062]
JZZ,[0.4722630742673428],[0.36078062653541565]
