,treino,previsto
gamma1,[0.07873212256130502],[0.07872987538576126]
gamma2,[0.8385794417948504],[0.838378369808197]
gamma3,[0.7748150558613741],[0.7748829126358032]
gamma4,[0.7401692871206411],[0.7399538159370422]
JXX,[-0.3338666967613588],[-0.333402156829834]
JXY,[-0.25525056072843344],[-0.2552925646305084]
JXZ,[0.6297316462233915],[0.6305373907089233]
JYX,[-0.6333304606700121],[-0.6333967447280884]
JYY,[0.8193628972743414],[0.8188205361366272]
JYZ,[-0.017661007920774408],[-0.0168499443680048]
JZX,[-0.8573255728224154],[-0.8569658994674683]
JZY,[0.8356247341269967],[0.8350688815116882]
JZZ,[0.14599702737085796],[0.1459694504737854]
JIX,[0.2969944399577662],[0.2969653904438019]
JIY,[0.40273908193734953],[0.40277040004730225]
JIZ,[0.9140940053161357],[0.9128558039665222]
JXI,[-0.6071937818236794],[-0.6063193678855896]
JYI,[-0.8692615292310002],[-0.8685227036476135]
JZI,[0.6485148599678836],[0.6480587124824524]
