,treino,previsto
gamma1,[0.7976834640931965],[0.7965654134750366]
gamma2,[0.6715515831338204],[0.670226514339447]
gamma3,[0.04510972210455566],[0.04504133388400078]
gamma4,[0.4658771443546851],[0.46494951844215393]
JXX,[0.9040597871742617],[0.9024701714515686]
JXY,[-0.14288133986122675],[-0.14227131009101868]
JXZ,[0.6680513959234107],[0.6666836738586426]
JYX,[0.9200527003028165],[0.9185883402824402]
JYY,[-0.9591939086411334],[-0.9577617049217224]
JYZ,[-0.9739188441020281],[-0.9722067713737488]
JZX,[-0.12798590426185763],[-0.12855008244514465]
JZY,[0.9198433596040032],[0.9186127781867981]
JZZ,[-0.09101376905350467],[-0.08958824723958969]
JIX,[0.09360310707326613],[0.0934709757566452]
JIY,[-0.751762199047689],[-0.7509360313415527]
JIZ,[-0.439812774919055],[-0.43852540850639343]
JXI,[-0.13859556840738407],[-0.13842938840389252]
JYI,[-0.9662104295599947],[-0.9649618268013]
JZI,[-0.0036095623537208965],[-0.0052899825386703014]
