,treino,previsto
gamma1,[0.6084021478742864],[0.6083528399467468]
gamma2,[0.014432392962091867],[0.014508041553199291]
gamma3,[0.2758368539391567],[0.27599281072616577]
gamma4,[0.14671032194011457],[0.14667396247386932]
JIX,[-0.48198301656905285],[-0.4818322956562042]
JIY,[0.37051598592907387],[0.3705037534236908]
JIZ,[0.36816383603222147],[0.3681602478027344]
JXI,[0.6986723227798604],[0.6987720727920532]
JYI,[-0.6285516522525292],[-0.6283215284347534]
JZI,[-0.5388827820690638],[-0.5387908816337585]
JXX,[-0.7056801636631644],[-0.7055329084396362]
JXY,[-0.5496741288757747],[-0.5496647953987122]
JXZ,[0.4680472044255459],[0.4680628776550293]
JYX,[-0.7395739544804862],[-0.7396768927574158]
JYY,[0.06262950369403653],[0.06250834465026855]
JYZ,[-0.5721849390165186],[-0.5721365809440613]
JZX,[-0.41068649247327493],[-0.4107418656349182]
JZY,[-0.13683934321557478],[-0.1369074136018753]
JZZ,[0.6753130210065963],[0.6752734184265137]
