,treino,previsto
gamma1,[0.5142391923392725],[0.5140829086303711]
gamma2,[0.12719542493136293],[0.127259761095047]
gamma3,[0.822504261347236],[0.8221871852874756]
gamma4,[0.4384186353936572],[0.4381972551345825]
JIX,[0.7194568903837308],[0.7193418145179749]
JIY,[0.03055965702624408],[0.030653320252895355]
JIZ,[-0.7727784317840369],[-0.7724568843841553]
JXI,[-0.7587698727847505],[-0.7586482763290405]
JYI,[-0.3817575397810242],[-0.381742000579834]
JZI,[0.7508252688674453],[0.750516951084137]
JXX,[0.8672964754196031],[0.8669279217720032]
JXY,[-0.2971753162130415],[-0.29709896445274353]
JXZ,[-0.11667111811504105],[-0.1165100485086441]
JYX,[-0.08656606787375187],[-0.08652123063802719]
JYY,[0.848272819486878],[0.8480806946754456]
JYZ,[-0.10800306244401559],[-0.10796789079904556]
JZX,[-0.37329493047038453],[-0.3730161190032959]
JZY,[0.005433166393849609],[0.005742713809013367]
JZZ,[-0.993975301245287],[-0.9938811659812927]
