,treino,previsto
gamma1,[0.5628688113018914],[0.5624064803123474]
gamma2,[0.1447411064167936],[0.14489610493183136]
gamma3,[0.6212680126015702],[0.6209206581115723]
gamma4,[0.9354403775856178],[0.9347416162490845]
JIX,[-0.45701777348010886],[-0.45636194944381714]
JIY,[0.08381318894888312],[0.08344601094722748]
JIZ,[0.41626068745402045],[0.4150101840496063]
JXI,[0.917191422295486],[0.9174671769142151]
JYI,[-0.2618426626154975],[-0.26067614555358887]
JZI,[0.06558319034107951],[0.0652066096663475]
JXX,[-0.2505554106105863],[-0.2512335181236267]
JXY,[0.1001806372651497],[0.10054835677146912]
JXZ,[0.6830199055618982],[0.6835304498672485]
JYX,[0.9856124726433224],[0.9843400716781616]
JYY,[0.8570814910534756],[0.8567983508110046]
JYZ,[0.8766170981231314],[0.8765770792961121]
JZX,[-0.891220563811497],[-0.8909718990325928]
JZY,[-0.5173986975921827],[-0.517351508140564]
JZZ,[0.8920340765929551],[0.8911021947860718]
