,treino,previsto
gamma1,[0.6552766031176774],[0.6551617383956909]
gamma2,[0.7255780591443041],[0.7253894209861755]
gamma3,[0.6832371539307494],[0.6831685900688171]
gamma4,[0.546362446652179],[0.5463796257972717]
JXX,[0.9484396940028381],[0.9479528665542603]
JXY,[0.2720623438569263],[0.27172595262527466]
JXZ,[0.7679741736944607],[0.7675682306289673]
JYX,[-0.9606587459739078],[-0.9603557586669922]
JYY,[0.4712879831394312],[0.47092553973197937]
JYZ,[0.03340840209097817],[0.03340248763561249]
JZX,[0.2086912300114061],[0.20864638686180115]
JZY,[-0.24404081108889275],[-0.24398475885391235]
JZZ,[0.953946770859208],[0.9533740878105164]
JIX,[-0.9148685728348462],[-0.9146416187286377]
JIY,[0.1793729008033076],[0.17945793271064758]
JIZ,[-0.961378377305627],[-0.960847795009613]
JXI,[0.028252278584538937],[0.027890073135495186]
JYI,[0.9532922726476154],[0.9531214237213135]
JZI,[-0.4195063861588373],[-0.4198884963989258]
