,treino,previsto
gamma1,[0.9723752503414661],[0.9719468355178833]
gamma2,[0.3289191945502741],[0.32880377769470215]
gamma3,[0.6037845231084645],[0.6035223603248596]
gamma4,[0.6074942084317443],[0.6069610118865967]
JIX,[-0.004926862482795391],[-0.005631571635603905]
JIY,[-0.4676525538549188],[-0.4670953154563904]
JIZ,[0.27482232288738184],[0.27514395117759705]
JXI,[-0.5150404916324747],[-0.5145738124847412]
JYI,[-0.053662840025089587],[-0.05355111509561539]
JZI,[0.9406722982235067],[0.9394192695617676]
JXX,[-0.8296238699780065],[-0.8286859393119812]
JXY,[-0.36524216496358974],[-0.3650587201118469]
JXZ,[0.35288790697896677],[0.3529275059700012]
JYX,[-0.8295173655407848],[-0.8291693329811096]
JYY,[-0.6933649428609245],[-0.692595362663269]
JYZ,[0.650547699608063],[0.6501791477203369]
JZX,[0.9594457052278216],[0.9586209058761597]
JZY,[-0.3613227125647036],[-0.3610316812992096]
JZZ,[-0.6220620264300913],[-0.621500551700592]
