,treino,previsto
gamma1,[0.30821956876132295],[0.308224618434906]
gamma2,[0.4007024373711281],[0.4005720615386963]
gamma3,[0.8816498189519364],[0.8816010355949402]
gamma4,[0.012715156358592217],[0.012792219407856464]
JXX,[0.24322790321746246],[0.2431447058916092]
JXY,[0.8389083130549975],[0.8385289311408997]
JXZ,[-0.5924918257624066],[-0.5924392342567444]
JYX,[-0.920518135049899],[-0.9203106164932251]
JYY,[-0.6464582042697216],[-0.6465685367584229]
JYZ,[-0.9300242489872956],[-0.9299413561820984]
JZX,[-0.12107743052932629],[-0.12092190235853195]
JZY,[-0.7539648609946157],[-0.7538636922836304]
JZZ,[-0.8089635298967284],[-0.8086137175559998]
JIX,[-0.8504124862537785],[-0.8506174087524414]
JIY,[0.5320014716444283],[0.5318624973297119]
JIZ,[0.944187335187751],[0.9440683126449585]
JXI,[-0.16941362221762857],[-0.16938108205795288]
JYI,[0.889752232974109],[0.8898487091064453]
JZI,[-0.1410672442944536],[-0.14099326729774475]
