,treino,previsto
gamma1,[0.77529863915214],[0.7728492617607117]
gamma2,[0.34274672680843743],[0.34197619557380676]
gamma3,[0.5901025879832493],[0.5897343754768372]
gamma4,[0.1603307626513215],[0.16025801002979279]
JXX,[-0.28845257802171864],[-0.2872288227081299]
JXY,[0.016102540300439783],[0.011365775018930435]
JXZ,[-0.676948428038167],[-0.6745414733886719]
JYX,[0.922305841157107],[0.9213275909423828]
JYY,[0.9705653285538425],[0.9669329524040222]
JYZ,[-0.6566170474147057],[-0.6557402014732361]
JZX,[-0.7544846679233637],[-0.7530314922332764]
JZY,[-0.05489607943462049],[-0.05431985855102539]
JZZ,[0.03745363680889113],[0.035371333360672]
JIX,[0.8559831317553486],[0.8559602499008179]
JIY,[-0.6539462199039121],[-0.6503133773803711]
JIZ,[0.9412578465756445],[0.9379042983055115]
JXI,[-0.5237824485830533],[-0.5183783769607544]
JYI,[-0.07049588397328099],[-0.06825588643550873]
JZI,[0.7955231915539118],[0.7920236587524414]
