,treino,previsto
gamma1,[0.23418295948970536],[0.2432493418455124]
gamma2,[0.01999130622418077],[0.031939681619405746]
gamma3,[0.2667674610031978],[0.20626921951770782]
gamma4,[0.40766386296095714],[0.3774794042110443]
JIX,[-0.5465882812379024],[-0.5504685044288635]
JIY,[0.9245900716687656],[0.778633177280426]
JIZ,[-0.7473382026982809],[-0.8593536019325256]
JXI,[0.4096338457432158],[0.4250796139240265]
JYI,[-0.8296294638984947],[-0.7886945009231567]
JZI,[-0.5051180301418299],[-0.590522050857544]
JXX,[0.9982570783251581],[0.9673094153404236]
JXY,[-0.5812047362221744],[-0.45316529273986816]
JXZ,[0.283736870144214],[0.3528791666030884]
JYX,[-0.0817324744552066],[-0.19866012036800385]
JYY,[-0.09373513772371433],[-0.07666999846696854]
JYZ,[-0.01003461222164459],[-0.05065998062491417]
JZX,[-0.6155383155146357],[-0.560621976852417]
JZY,[0.6610425472659434],[0.620534360408783]
JZZ,[-0.8208687531188208],[-0.8147741556167603]
