,treino,previsto
gamma1,[0.11290250837191795],[0.11297695338726044]
gamma2,[0.5283496285730391],[0.5283666253089905]
gamma3,[0.8586548576898659],[0.8585408329963684]
gamma4,[0.7976692295510386],[0.7974679470062256]
JIX,[-0.170512001382642],[-0.1702871322631836]
JIY,[-0.424599654760373],[-0.42450159788131714]
JIZ,[0.6894246819607532],[0.6889099478721619]
JXI,[-0.11245795401256231],[-0.11259946972131729]
JYI,[0.05745311741676429],[0.05713806673884392]
JZI,[0.10251839349884273],[0.10253007709980011]
JXX,[-0.3221938636021444],[-0.32209616899490356]
JXY,[0.2789912288854657],[0.2789170444011688]
JXZ,[0.8000753853551041],[0.8001020550727844]
JYX,[-0.8560194986251837],[-0.8558775186538696]
JYY,[0.12183085780051806],[0.1218908354640007]
JYZ,[-0.4719160020823525],[-0.47199857234954834]
JZX,[0.31134434749686246],[0.3112971782684326]
JZY,[0.24676066182700374],[0.24682356417179108]
JZZ,[-0.9085213503711735],[-0.9082054495811462]
