,treino,previsto
gamma1,[0.2356150800222051],[0.2357252538204193]
gamma2,[0.17464896550344733],[0.1747187077999115]
gamma3,[0.4244121561757058],[0.4242568612098694]
gamma4,[0.9777111756227775],[0.9773102402687073]
JXX,[-0.9317073426318694],[-0.9310092329978943]
JXY,[-0.7054176645697114],[-0.7051180005073547]
JXZ,[0.3028950750933861],[0.3029918670654297]
JYX,[0.5443779477967157],[0.5439941883087158]
JYY,[-0.6226038497325039],[-0.6220442056655884]
JYZ,[0.3931749682300858],[0.3932996392250061]
JZX,[-0.24234069920584478],[-0.2422684282064438]
JZY,[0.09185539200009729],[0.09169432520866394]
JZZ,[0.6680002796644271],[0.6681746244430542]
JIX,[0.6289562908956208],[0.6288372874259949]
JIY,[-0.8079541131822325],[-0.8074128031730652]
JIZ,[0.8487886289478179],[0.8479762673377991]
JXI,[0.46084424662008483],[0.4608152508735657]
JYI,[-0.4853199609607668],[-0.4853922724723816]
JZI,[-0.14503240733877742],[-0.1453414112329483]
