,treino,previsto
gamma1,[0.7698919366101026],[0.7693906426429749]
gamma2,[0.36651497477003436],[0.36648115515708923]
gamma3,[0.4716822638085333],[0.47165483236312866]
gamma4,[0.3260282668383443],[0.3258737623691559]
JIX,[0.1623042650091293],[0.16205018758773804]
JIY,[-0.6104910089317266],[-0.6103954911231995]
JIZ,[0.9305022141222223],[0.9301918745040894]
JXI,[0.8479528033535886],[0.8478155136108398]
JYI,[-0.06572264360605207],[-0.06513897329568863]
JZI,[0.3269412890601211],[0.32637086510658264]
JXX,[-0.5709540605240639],[-0.5705562829971313]
JXY,[-0.5566075009475187],[-0.556291401386261]
JXZ,[-0.4229551332374877],[-0.42290937900543213]
JYX,[0.384845491990635],[0.3845999836921692]
JYY,[-0.5752464632833378],[-0.5752363801002502]
JYZ,[0.9422119027075473],[0.9416794180870056]
JZX,[-0.8592890313976715],[-0.8590947389602661]
JZY,[-0.6134267425378179],[-0.6130092144012451]
JZZ,[-0.8222728603301683],[-0.8219805955886841]
