,treino,previsto
gamma1,[0.4438774447470737],[0.44362446665763855]
gamma2,[0.9596160635365508],[0.9590469002723694]
gamma3,[0.9712559648074823],[0.9702091813087463]
gamma4,[0.8383626047485429],[0.8369706869125366]
JXX,[0.26207593059135315],[0.2607893645763397]
JXY,[-0.2615403318741629],[-0.2617795467376709]
JXZ,[0.05603724403844934],[0.05410439521074295]
JYX,[-0.7842866333945362],[-0.7820735573768616]
JYY,[0.365899867666593],[0.36395078897476196]
JYZ,[0.20133672349955978],[0.19969020783901215]
JZX,[-0.43615095428719],[-0.4349595904350281]
JZY,[-0.24285431246360178],[-0.2418258786201477]
JZZ,[0.4722630742673428],[0.47012725472450256]
JIX,[0.36400912117595574],[0.36271241307258606]
JIY,[-0.8167947838408722],[-0.815768837928772]
JIZ,[0.2356326977228047],[0.23753701150417328]
JXI,[0.6838398091019124],[0.6821489930152893]
JYI,[0.6691005771521796],[0.6679858565330505]
JZI,[0.030035451582698824],[0.026835203170776367]
