,treino,previsto
gamma1,[0.12640920672312728],[0.12808354198932648]
gamma2,[0.009410839419584538],[0.009745649062097073]
gamma3,[0.7306841520443098],[0.7267084717750549]
gamma4,[0.8428419545513766],[0.8367860913276672]
JXX,[-0.7995292644989436],[-0.798239529132843]
JXY,[0.01785411432893702],[0.01755075342953205]
JXZ,[0.686145857826806],[0.677282989025116]
JYX,[0.04559862152587302],[0.04902876541018486]
JYY,[0.8894015102484911],[0.8828450441360474]
JYZ,[0.7636002670045339],[0.7572418451309204]
JZX,[-0.25807865558248366],[-0.25838369131088257]
JZY,[-0.9985078045366769],[-0.9928451776504517]
JZZ,[0.5105343726506062],[0.5054981112480164]
JIX,[-0.8451564322933918],[-0.8426154851913452]
JIY,[-0.5727664210700234],[-0.5669427514076233]
JIZ,[-0.39374332579442917],[-0.3840683698654175]
JXI,[0.8004273658662282],[0.7974604368209839]
JYI,[-0.00749501549718401],[-0.015392597764730453]
JZI,[0.4404811417840462],[0.4391089677810669]
