,treino,previsto
gamma1,[0.15715716159662585],[0.12149732559919357]
gamma2,[0.23801220246653276],[0.20953267812728882]
gamma3,[0.11094752797801466],[0.1195601299405098]
gamma4,[0.5062690516689823],[0.49773022532463074]
JIX,[-0.0739852843699571],[-0.042251940816640854]
JIY,[-0.2533761372099159],[-0.30852654576301575]
JIZ,[-0.7229211749710895],[-0.49084198474884033]
JXI,[0.7331236999726827],[0.8129429221153259]
JYI,[-0.9871298918377533],[-0.9728621244430542]
JZI,[0.005564160104416738],[-0.10637900233268738]
JXX,[0.7965959400638762],[1.0993103981018066]
JXY,[-0.838370705633998],[-0.8645340204238892]
JXZ,[0.10854093635657214],[-0.13603857159614563]
JYX,[0.2333000853672369],[0.19056986272335052]
JYY,[-0.9182084690303769],[-0.6969170570373535]
JYZ,[-0.2419607912091286],[-0.26956912875175476]
JZX,[0.4069607845874941],[0.5887966156005859]
JZY,[-0.09595815909994854],[-0.0853029191493988]
JZZ,[0.4501307371644181],[0.6484811902046204]
