,treino,previsto
gamma1,[0.1692370701348863],[0.16900968551635742]
gamma2,[0.3602371232890349],[0.3605777621269226]
gamma3,[0.44091632364843825],[0.4410676658153534]
gamma4,[0.2288147816548517],[0.22847217321395874]
JXX,[0.46768034181955564],[0.46832895278930664]
JXY,[0.45606486545824554],[0.4569847881793976]
JXZ,[0.7163732339305475],[0.7144607305526733]
JYX,[-0.9264151318174876],[-0.9259691834449768]
JYY,[-0.661415621972901],[-0.660240113735199]
JYZ,[0.9939517430031608],[0.9940977096557617]
JZX,[0.4936040808612847],[0.49272048473358154]
JZY,[-0.47800393580086764],[-0.477206289768219]
JZZ,[0.48488572323438395],[0.484421044588089]
JIX,[0.23428295333990445],[0.2339790314435959]
JIY,[0.7802771064051002],[0.7805964350700378]
JIZ,[-0.0870255604078809],[-0.08670730143785477]
JXI,[0.42280951861583915],[0.42135411500930786]
JYI,[0.8739626067564656],[0.8735204935073853]
JZI,[0.041119655381228304],[0.04043570160865784]
