,treino,previsto
gamma1,[0.9723752503414661],[0.9725939631462097]
gamma2,[0.3289191945502741],[0.3293028771877289]
gamma3,[0.6037845231084645],[0.6039089560508728]
gamma4,[0.6074942084317443],[0.6071359515190125]
JXX,[-0.8296238699780065],[-0.828481912612915]
JXY,[-0.36524216496358974],[-0.3656371235847473]
JXZ,[0.35288790697896677],[0.35327157378196716]
JYX,[-0.8295173655407848],[-0.8291340470314026]
JYY,[-0.6933649428609245],[-0.692681610584259]
JYZ,[0.650547699608063],[0.650596022605896]
JZX,[0.9594457052278216],[0.9582638740539551]
JZY,[-0.3613227125647036],[-0.3612048625946045]
JZZ,[-0.6220620264300913],[-0.621200680732727]
JIX,[-0.004926862482795391],[-0.006610517855733633]
JIY,[-0.4676525538549188],[-0.4674608111381531]
JIZ,[0.27482232288738184],[0.27541056275367737]
JXI,[-0.5150404916324747],[-0.5139923095703125]
JYI,[-0.053662840025089587],[-0.05342959240078926]
JZI,[0.9406722982235067],[0.9395809173583984]
