,treino,previsto
gamma1,[0.011103140095212849],[0.011041167192161083]
gamma2,[0.06936843811723081],[0.06948386132717133]
gamma3,[0.17029397548628933],[0.17016872763633728]
gamma4,[0.23062657285541344],[0.23053716123104095]
JIX,[0.9567097167419933],[0.9565006494522095]
JIY,[-0.8909546899790852],[-0.890964686870575]
JIZ,[0.45132344234864985],[0.4512389898300171]
JXI,[-0.032276513351115144],[-0.032066911458969116]
JYI,[0.8834464903328145],[0.8833408951759338]
JZI,[-0.18629102358141614],[-0.1861158311367035]
JXX,[0.8384859880845335],[0.8383848667144775]
JXY,[-0.6817044022321801],[-0.6815832853317261]
JXZ,[0.9895603626777179],[0.98904949426651]
JYX,[-0.1740409161067018],[-0.17394199967384338]
JYY,[-0.6337030386141642],[-0.6335234045982361]
JYZ,[-0.3078017914359601],[-0.3074423670768738]
JZX,[0.2615917474199978],[0.261050820350647]
JZY,[-0.931611574528584],[-0.9313819408416748]
JZZ,[-0.22563199046343807],[-0.22565019130706787]
