,treino,previsto
gamma1,[0.5139289405222758],[0.5139191746711731]
gamma2,[0.2979079699160261],[0.2979946434497833]
gamma3,[0.5798623379994603],[0.579562246799469]
gamma4,[0.9610460637489058],[0.9603073596954346]
JIX,[0.011880827540495353],[0.011651914566755295]
JIY,[-0.09343057367074792],[-0.09258651733398438]
JIZ,[0.11594165163533754],[0.11641358584165573]
JXI,[-0.23155824126417013],[-0.23214206099510193]
JYI,[0.6690422746144482],[0.6685729622840881]
JZI,[-0.6811824865810532],[-0.6801365613937378]
JXX,[-0.0993246484870236],[-0.09848327189683914]
JXY,[0.5258626616390383],[0.5261194705963135]
JXZ,[0.21218691768397302],[0.21171359717845917]
JYX,[0.8117454546265361],[0.8110693097114563]
JYY,[-0.4226432633318953],[-0.42168986797332764]
JYZ,[-0.2842197832227855],[-0.2838060259819031]
JZX,[-0.3905193107940479],[-0.39008569717407227]
JZY,[-0.7355236768235658],[-0.7347222566604614]
JZZ,[-0.8493298111601335],[-0.8475794792175293]
