,treino,previsto
gamma1,[0.9723752503414661],[0.9721812605857849]
gamma2,[0.3289191945502741],[0.32876068353652954]
gamma3,[0.6037845231084645],[0.6037354469299316]
gamma4,[0.6074942084317443],[0.6074694991111755]
JXX,[-0.8296238699780065],[-0.829215407371521]
JXY,[-0.36524216496358974],[-0.3652185797691345]
JXZ,[0.35288790697896677],[0.35294097661972046]
JYX,[-0.8295173655407848],[-0.8293575644493103]
JYY,[-0.6933649428609245],[-0.6928894519805908]
JYZ,[0.650547699608063],[0.6503896117210388]
JZX,[0.9594457052278216],[0.9591976404190063]
JZY,[-0.3613227125647036],[-0.36134636402130127]
JZZ,[-0.6220620264300913],[-0.6216386556625366]
JIX,[-0.004926862482795391],[-0.005204120650887489]
JIY,[-0.4676525538549188],[-0.4676336944103241]
JIZ,[0.27482232288738184],[0.27508172392845154]
JXI,[-0.5150404916324747],[-0.5149376392364502]
JYI,[-0.053662840025089587],[-0.05361220985651016]
JZI,[0.9406722982235067],[0.9404287934303284]
