,treino,previsto
gamma1,[0.8910014249020605],[0.8120161890983582]
gamma2,[0.7256231705114251],[0.6774336695671082]
gamma3,[0.6030415461917914],[0.5326486825942993]
gamma4,[0.12576437488319592],[0.13102632761001587]
JIX,[0.463062260800422],[0.3144743740558624]
JIY,[0.8281235810354926],[0.726768970489502]
JIZ,[-0.9253401087353526],[-0.71587073802948]
JXI,[-0.9912169497951127],[-0.956978440284729]
JYI,[0.9869002798407656],[0.8980133533477783]
JZI,[-0.3629632766081221],[-0.5757592916488647]
JXX,[-0.6067349693132549],[-0.5156098008155823]
JXY,[-0.0025512448825091294],[-0.12391871958971024]
JXZ,[0.102887313876878],[0.22086675465106964]
JYX,[0.4785514826590247],[0.5115718841552734]
JYY,[0.2172048114281706],[0.11024928838014603]
JYZ,[0.08980451445275595],[0.24496538937091827]
JZX,[0.512200023491431],[0.40412020683288574]
JZY,[-0.4773501526471249],[-0.5522313117980957]
JZZ,[-0.06524146499333172],[0.1625012755393982]
