,treino,previsto
gamma1,[0.7547543800675904],[0.7542849183082581]
gamma2,[0.7663789974861774],[0.7658092379570007]
gamma3,[0.08742803931759291],[0.08749818056821823]
gamma4,[0.9927014610359678],[0.9917630553245544]
JIX,[-0.8329589576928287],[-0.8316240906715393]
JIY,[-0.6552513842656074],[-0.65510094165802]
JIZ,[0.3676231008548627],[0.3678196966648102]
JXI,[-0.6772806584499753],[-0.6768078804016113]
JYI,[0.8984180459228328],[0.8980732560157776]
JZI,[0.6886560437412614],[0.6883080005645752]
JXX,[0.4847330814617574],[0.4842659533023834]
JXY,[-0.069108702867124],[-0.06915613263845444]
JXZ,[0.654012639158295],[0.6534433960914612]
JYX,[-0.5126541824952315],[-0.5119762420654297]
JYY,[0.2065909779120334],[0.20644058287143707]
JYZ,[-0.2588586539007094],[-0.2588258683681488]
JZX,[-0.019133266542065597],[-0.01915731094777584]
JZY,[0.9278939782306672],[0.9270132184028625]
JZZ,[-0.5667219849454446],[-0.5666540861129761]
