,treino,previsto
gamma1,[0.8910014249020605],[0.8902621865272522]
gamma2,[0.7256231705114251],[0.724764883518219]
gamma3,[0.6030415461917914],[0.6029766798019409]
gamma4,[0.12576437488319592],[0.1257631778717041]
JIX,[0.463062260800422],[0.46278116106987]
JIY,[0.8281235810354926],[0.8277994990348816]
JIZ,[-0.9253401087353526],[-0.9244439601898193]
JXI,[-0.9912169497951127],[-0.9905675053596497]
JYI,[0.9869002798407656],[0.9862533807754517]
JZI,[-0.3629632766081221],[-0.3624327480792999]
JXX,[-0.6067349693132549],[-0.6065127849578857]
JXY,[-0.0025512448825091294],[-0.002656836062669754]
JXZ,[0.102887313876878],[0.10293804109096527]
JYX,[0.4785514826590247],[0.47847193479537964]
JYY,[0.2172048114281706],[0.21654754877090454]
JYZ,[0.08980451445275595],[0.08987156301736832]
JZX,[0.512200023491431],[0.5118964314460754]
JZY,[-0.4773501526471249],[-0.47770819067955017]
JZZ,[-0.06524146499333172],[-0.06447768211364746]
