,treino,previsto
gamma1,[0.465937574267109],[0.4654189646244049]
gamma2,[0.4306967863428379],[0.42972373962402344]
gamma3,[0.005389255905331569],[0.005316184833645821]
gamma4,[0.5624015709181892],[0.5618003606796265]
JXX,[0.5424739695589225],[0.5418789982795715]
JXY,[0.8158004931533465],[0.8142024874687195]
JXZ,[0.16443652246127072],[0.16256622970104218]
JYX,[0.3624441530787714],[0.3613322377204895]
JYY,[0.07276205494110943],[0.07257125526666641]
JYZ,[0.692585565702907],[0.6904131174087524]
JZX,[-0.5508338991250497],[-0.5488165616989136]
JZY,[0.36813535669462083],[0.3682560920715332]
JZZ,[0.2025907571809149],[0.20414048433303833]
JIX,[-0.6008225872917998],[-0.5987971425056458]
JIY,[0.23010520368993959],[0.22925305366516113]
JIZ,[-0.7857793521751026],[-0.7833983302116394]
JXI,[0.8103557816972058],[0.8099713325500488]
JYI,[-0.6158465411883403],[-0.6160018444061279]
JZI,[-0.07755771611098128],[-0.07679300010204315]
