,treino,previsto
gamma1,[0.7547543800675904],[0.6660952568054199]
gamma2,[0.7663789974861774],[0.6167647242546082]
gamma3,[0.08742803931759291],[0.0990493968129158]
gamma4,[0.9927014610359678],[0.9078604578971863]
JIX,[-0.8329589576928287],[-0.6378284692764282]
JIY,[-0.6552513842656074],[-0.31769859790802]
JIZ,[0.3676231008548627],[0.5391991138458252]
JXI,[-0.6772806584499753],[-0.4812261164188385]
JYI,[0.8984180459228328],[0.867765486240387]
JZI,[0.6886560437412614],[0.9884384274482727]
JXX,[0.4847330814617574],[0.2521919012069702]
JXY,[-0.069108702867124],[-0.07683467864990234]
JXZ,[0.654012639158295],[0.6355751156806946]
JYX,[-0.5126541824952315],[-0.5518389940261841]
JYY,[0.2065909779120334],[0.4770105183124542]
JYZ,[-0.2588586539007094],[-0.29300251603126526]
JZX,[-0.019133266542065597],[-0.4050224721431732]
JZY,[0.9278939782306672],[0.7542014122009277]
JZZ,[-0.5667219849454446],[-0.3518076241016388]
