,treino,previsto
gamma1,[0.15491558217844614],[0.15475258231163025]
gamma2,[0.217104494779929],[0.21725864708423615]
gamma3,[0.07331842499805508],[0.07324745506048203]
gamma4,[0.06350515136467705],[0.06340526789426804]
JXX,[0.5239700143912078],[0.5241153836250305]
JXY,[-0.6687169051968782],[-0.6684812307357788]
JXZ,[0.9321742923082421],[0.9323272705078125]
JYX,[0.7472167858088734],[0.747368574142456]
JYY,[-0.7849608735281186],[-0.7849841117858887]
JYZ,[0.2986329081714134],[0.2987009286880493]
JZX,[-0.5639013087412308],[-0.563754141330719]
JZY,[0.023200803347880772],[0.02329084649682045]
JZZ,[0.7006205396143421],[0.7004481554031372]
JIX,[0.0963156568326593],[0.09645815193653107]
JIY,[-0.7362170732482487],[-0.7362107038497925]
JIZ,[0.4230936845360489],[0.4230751693248749]
JXI,[-0.39549988816436876],[-0.3954588770866394]
JYI,[0.8766505495505419],[0.8766774535179138]
JZI,[-0.6145633054693405],[-0.6145490407943726]
