,treino,previsto
gamma1,[0.24226755574639336],[0.2423229217529297]
gamma2,[0.3055582060124523],[0.3061983585357666]
gamma3,[0.2523120847554935],[0.2521458566188812]
gamma4,[0.41210709911609533],[0.41137561202049255]
JXX,[0.11579696496935821],[0.11531505733728409]
JXY,[-0.9168161896383005],[-0.9153258800506592]
JXZ,[0.7764692864270932],[0.7761994004249573]
JYX,[0.630126152520613],[0.6285684704780579]
JYY,[-0.2637592699233906],[-0.2647453844547272]
JYZ,[-0.8583209270734289],[-0.8577146530151367]
JZX,[-0.12423623395790906],[-0.12342197448015213]
JZY,[0.3453540669849615],[0.34489133954048157]
JZZ,[0.6439525830042963],[0.6426851749420166]
JIX,[-0.6109255041336379],[-0.6099044680595398]
JIY,[0.6121546029321616],[0.6119744181632996]
JIZ,[-0.25588029746786645],[-0.2575671374797821]
JXI,[0.6840539845332714],[0.6845164895057678]
JYI,[0.5925904370985218],[0.5922309160232544]
JZI,[0.1486956182422896],[0.14979782700538635]
