,treino,previsto
gamma1,[0.5142391923392725],[0.49343088269233704]
gamma2,[0.12719542493136293],[0.16415439546108246]
gamma3,[0.822504261347236],[0.7726107835769653]
gamma4,[0.4384186353936572],[0.4221675395965576]
JIX,[0.7194568903837308],[0.6270613670349121]
JIY,[0.03055965702624408],[0.07829813659191132]
JIZ,[-0.7727784317840369],[-1.0051544904708862]
JXI,[-0.7587698727847505],[-0.7557337284088135]
JYI,[-0.3817575397810242],[-0.3978472948074341]
JZI,[0.7508252688674453],[0.7860345840454102]
JXX,[0.8672964754196031],[0.9029873609542847]
JXY,[-0.2971753162130415],[-0.22204042971134186]
JXZ,[-0.11667111811504105],[0.020428581163287163]
JYX,[-0.08656606787375187],[-0.09490315616130829]
JYY,[0.848272819486878],[0.8082201480865479]
JYZ,[-0.10800306244401559],[-0.11884145438671112]
JZX,[-0.37329493047038453],[-0.3351805806159973]
JZY,[0.005433166393849609],[-0.11146895587444305]
JZZ,[-0.993975301245287],[-1.0605747699737549]
