,treino,previsto
gamma1,[0.22323896460701453],[0.2233584225177765]
gamma2,[0.6274332224055893],[0.6272976398468018]
gamma3,[0.9477089424570057],[0.9468587040901184]
gamma4,[0.5771029486174987],[0.5763801336288452]
JXX,[-0.8840021504505864],[-0.883155345916748]
JXY,[0.014871466378840514],[0.014564389362931252]
JXZ,[-0.9250086831160302],[-0.924400269985199]
JYX,[-0.13270863267522826],[-0.1323428452014923]
JYY,[-0.8602891528507621],[-0.8595888614654541]
JYZ,[-0.8185739733122699],[-0.8175384998321533]
JZX,[-0.15096162171497207],[-0.1511153280735016]
JZY,[0.6537042493440761],[0.6529330611228943]
JZZ,[-0.7523960777007088],[-0.7515789866447449]
JIX,[-0.35233447033367526],[-0.35209929943084717]
JIY,[-0.6983016521509962],[-0.6974494457244873]
JIZ,[0.3018689460797075],[0.3013157248497009]
JXI,[-0.8551274266649145],[-0.8550355434417725]
JYI,[0.0717640086133784],[0.0721951499581337]
JZI,[-0.2686221661748289],[-0.26819345355033875]
