,treino,previsto
gamma1,[0.8987383567957395],[0.8985008001327515]
gamma2,[0.5675682084836022],[0.5674787163734436]
gamma3,[0.230046952051981],[0.23025506734848022]
gamma4,[0.523269597544914],[0.5232589840888977]
JXX,[-0.9181825549143148],[-0.9173961281776428]
JXY,[-0.16293478520770655],[-0.1628006547689438]
JXZ,[-0.9526802754794608],[-0.9523860812187195]
JYX,[-0.7950883060600384],[-0.7947418093681335]
JYY,[-0.47238671865091586],[-0.47189417481422424]
JYZ,[0.9311461864746311],[0.9307923316955566]
JZX,[-0.036894444765783074],[-0.036653947085142136]
JZY,[0.09337554885649313],[0.09337323904037476]
JZZ,[0.8348075571017148],[0.8352577686309814]
JIX,[-0.2963074883442347],[-0.2968932092189789]
JIY,[-0.13962750801980395],[-0.1400507688522339]
JIZ,[-0.0926582728208516],[-0.09265130758285522]
JXI,[-0.31306051824349357],[-0.3124772310256958]
JYI,[0.024888729848817848],[0.02516753599047661]
JZI,[-0.21516919708905635],[-0.21571041643619537]
