,treino,previsto
gamma1,[0.149835057407401],[0.14965806901454926]
gamma2,[0.7231696718848062],[0.7216119766235352]
gamma3,[0.16751077963049055],[0.16741539537906647]
gamma4,[0.654655200922515],[0.6541746258735657]
JIX,[-0.23795862000845713],[-0.23766618967056274]
JIY,[-0.5385616273790497],[-0.5383629202842712]
JIZ,[-0.6679265513717296],[-0.6672987341880798]
JXI,[0.8276668695454259],[0.8264645934104919]
JYI,[0.155878050571864],[0.1554148942232132]
JZI,[0.38026531463053437],[0.38085076212882996]
JXX,[0.10611895139196825],[0.1053437739610672]
JXY,[-0.2329118720894543],[-0.23219917714595795]
JXZ,[0.46324841325362565],[0.46242740750312805]
JYX,[0.15285591795039477],[0.15162330865859985]
JYY,[0.562419135109645],[0.5614701509475708]
JYZ,[0.3231619447148433],[0.32355451583862305]
JZX,[0.6785960349192279],[0.6785087585449219]
JZY,[-0.12121097819798488],[-0.12192961573600769]
JZZ,[-0.6899011584123196],[-0.6898542642593384]
