,treino,previsto
gamma1,[0.3493243355051877],[0.3492092192173004]
gamma2,[0.16679970202499006],[0.16710197925567627]
gamma3,[0.34767461274915756],[0.34748926758766174]
gamma4,[0.03029517373803181],[0.03026454895734787]
JIX,[-0.3524933083584687],[-0.3522840142250061]
JIY,[0.24005897043108937],[0.23999881744384766]
JIZ,[-0.9830400010208644],[-0.9827627539634705]
JXI,[0.9657155745444512],[0.9656906127929688]
JYI,[0.6443170123795019],[0.6443008780479431]
JZI,[0.9980395764003489],[0.9976303577423096]
JXX,[-0.4732993977256994],[-0.47329404950141907]
JXY,[-0.601022697802895],[-0.6009594202041626]
JXZ,[-0.8905240506758743],[-0.890437126159668]
JYX,[-0.6123952492363249],[-0.6124479174613953]
JYY,[-0.951628553680506],[-0.9515809416770935]
JYZ,[0.38347605655689154],[0.38346558809280396]
JZX,[-0.26866060598167785],[-0.2683277130126953]
JZY,[0.6311232813762566],[0.6314429640769958]
JZZ,[0.5213440527032356],[0.5214030146598816]
