,treino,previsto
gamma1,[0.9451939145048893],[0.9450865983963013]
gamma2,[0.4015909369106695],[0.401466429233551]
gamma3,[0.998447005087021],[0.9984935522079468]
gamma4,[0.0621927912524467],[0.06223707273602486]
JIX,[0.0439678194249864],[0.0436214841902256]
JIY,[0.6133815542373582],[0.6134133338928223]
JIZ,[0.9209895486477535],[0.9199652075767517]
JXI,[-0.420749244471069],[-0.42033910751342773]
JYI,[0.5322148755959053],[0.5316811203956604]
JZI,[0.4084397336868253],[0.40847495198249817]
JXX,[0.3227661144476608],[0.32244956493377686]
JXY,[-0.7796759021655764],[-0.7797707915306091]
JXZ,[-0.9461264424189464],[-0.9456719160079956]
JYX,[-0.23165779091140504],[-0.23116394877433777]
JYY,[0.4927903923327688],[0.4919474422931671]
JYZ,[-0.495232464973556],[-0.49524644017219543]
JZX,[0.003205341136067519],[0.0031530512496829033]
JZY,[-0.3651298189085006],[-0.3651216924190521]
JZZ,[0.6926556182568482],[0.691410481929779]
