,treino,previsto
gamma1,[0.17618810428468956],[0.17619633674621582]
gamma2,[0.8508752517946389],[0.850831151008606]
gamma3,[0.8202199870687111],[0.8201689720153809]
gamma4,[0.37585828567644886],[0.3759087026119232]
JXX,[-0.09362154306757531],[-0.09352468699216843]
JXY,[-0.0034555404038976167],[-0.0034345081076025963]
JXZ,[-0.9616857839513044],[-0.9614405632019043]
JYX,[-0.1352223220971196],[-0.13515304028987885]
JYY,[-0.25525063835814765],[-0.2550894021987915]
JYZ,[0.704577266381706],[0.7044860124588013]
JZX,[0.09396780858201126],[0.09391602128744125]
JZY,[0.510633676509932],[0.5107008814811707]
JZZ,[-0.13186372229553167],[-0.13183832168579102]
JIX,[-0.9228963213252399],[-0.922779381275177]
JIY,[0.3924486452741056],[0.3922373950481415]
JIZ,[-0.712133557209278],[-0.7121762633323669]
JXI,[-0.0749354903418249],[-0.0748448595404625]
JYI,[0.34329352823553405],[0.3433866500854492]
JZI,[0.5859025433105887],[0.5854900479316711]
