,treino,previsto
gamma1,[0.5692400158763194],[0.5665760040283203]
gamma2,[0.20163093417246258],[0.20046356320381165]
gamma3,[0.0707877197891501],[0.07142003625631332]
gamma4,[0.2025520288489131],[0.20034056901931763]
JXX,[-0.42127010845085855],[-0.4132636785507202]
JXY,[-0.7034804136306108],[-0.6928221583366394]
JXZ,[-0.47784285086888345],[-0.46819883584976196]
JYX,[-0.479125612797342],[-0.48093339800834656]
JYY,[-0.34526597011077853],[-0.3404283821582794]
JYZ,[-0.4641783113105735],[-0.4635505676269531]
JZX,[-0.7847121242687085],[-0.7633150815963745]
JZY,[-0.3490005150854374],[-0.3326936364173889]
JZZ,[-0.37786985899715697],[-0.37271085381507874]
JIX,[0.3542516536005407],[0.33784836530685425]
JIY,[0.5698227121742216],[0.5524728894233704]
JIZ,[0.04093231440616307],[0.04006895795464516]
JXI,[0.022983404986520295],[0.014644949696958065]
JYI,[-0.21293067414807032],[-0.21251222491264343]
JZI,[0.993633874195798],[0.9631224870681763]
