,treino,previsto
gamma1,[0.77529863915214],[0.7733750343322754]
gamma2,[0.34274672680843743],[0.34258174896240234]
gamma3,[0.5901025879832493],[0.5885241031646729]
gamma4,[0.1603307626513215],[0.15988421440124512]
JXX,[-0.28845257802171864],[-0.286725789308548]
JXY,[0.016102540300439783],[0.013123877346515656]
JXZ,[-0.676948428038167],[-0.6742005944252014]
JYX,[0.922305841157107],[0.9208127856254578]
JYY,[0.9705653285538425],[0.9673271775245667]
JYZ,[-0.6566170474147057],[-0.6553085446357727]
JZX,[-0.7544846679233637],[-0.7520620822906494]
JZY,[-0.05489607943462049],[-0.055279891937971115]
JZZ,[0.03745363680889113],[0.03466048091650009]
JIX,[0.8559831317553486],[0.8544631600379944]
JIY,[-0.6539462199039121],[-0.6520477533340454]
JIZ,[0.9412578465756445],[0.9372013807296753]
JXI,[-0.5237824485830533],[-0.5203811526298523]
JYI,[-0.07049588397328099],[-0.06886487454175949]
JZI,[0.7955231915539118],[0.7909833788871765]
