,treino,previsto
gamma1,[0.5739411879281008],[0.5751181840896606]
gamma2,[0.013114189588902203],[0.012773919850587845]
gamma3,[0.21672980046384815],[0.2173241525888443]
gamma4,[0.2794823660111103],[0.2797301709651947]
JXX,[-0.9419895434327705],[-0.9426705241203308]
JXY,[-0.0687546912437893],[-0.0699482411146164]
JXZ,[0.8867134339966274],[0.8874047994613647]
JYX,[0.2979491062738484],[0.29785311222076416]
JYY,[0.8018009835012454],[0.8008067011833191]
JYZ,[-0.7735880706937113],[-0.7737328410148621]
JZX,[-0.06186190443567252],[-0.0610094852745533]
JZY,[-0.5068543347603394],[-0.5069780349731445]
JZZ,[0.08752171847186085],[0.08740729093551636]
JIX,[0.24580338977940386],[0.24665559828281403]
JIY,[0.4835739785214588],[0.4832620918750763]
JIZ,[0.5903871311313933],[0.5904991626739502]
JXI,[0.8849005675541006],[0.8855235576629639]
JYI,[0.4797971494798614],[0.48084673285484314]
JZI,[0.844649993330834],[0.8429937958717346]
