,treino,previsto
gamma1,[0.46137519071410127],[0.4601932764053345]
gamma2,[0.7856333408759735],[0.7848874926567078]
gamma3,[0.5584469387242702],[0.556794285774231]
gamma4,[0.974261266946173],[0.9715374112129211]
JXX,[-0.16795724132015688],[-0.16734640300273895]
JXY,[0.7918128551580439],[0.7913540005683899]
JXZ,[-0.40060849944206534],[-0.40151867270469666]
JYX,[0.36267120144248377],[0.3607221245765686]
JYY,[-0.8468727980494843],[-0.8440577387809753]
JYZ,[0.7208768750809686],[0.71747225522995]
JZX,[-0.0646316912873881],[-0.06205957010388374]
JZY,[-0.9926550802113958],[-0.990074098110199]
JZZ,[-0.7094524862747427],[-0.7072060704231262]
JIX,[-0.837818670752231],[-0.8349137306213379]
JIY,[0.2136055782918591],[0.21246223151683807]
JIZ,[0.9954557010352247],[0.9891950488090515]
JXI,[-0.7188265123325341],[-0.7178472280502319]
JYI,[0.704572082529658],[0.7006786465644836]
JZI,[-0.7008545123478973],[-0.6991575360298157]
