,treino,previsto
gamma1,[0.465937574267109],[0.4659232497215271]
gamma2,[0.4306967863428379],[0.4306778907775879]
gamma3,[0.005389255905331569],[0.005366370547562838]
gamma4,[0.5624015709181892],[0.5623762011528015]
JIX,[-0.6008225872917998],[-0.6006343364715576]
JIY,[0.23010520368993959],[0.2301768660545349]
JIZ,[-0.7857793521751026],[-0.7856561541557312]
JXI,[0.8103557816972058],[0.8103647232055664]
JYI,[-0.6158465411883403],[-0.6158682107925415]
JZI,[-0.07755771611098128],[-0.07763716578483582]
JXX,[0.5424739695589225],[0.5424303412437439]
JXY,[0.8158004931533465],[0.8156208992004395]
JXZ,[0.16443652246127072],[0.16422906517982483]
JYX,[0.3624441530787714],[0.36221474409103394]
JYY,[0.07276205494110943],[0.0729067251086235]
JYZ,[0.692585565702907],[0.6925263404846191]
JZX,[-0.5508338991250497],[-0.5505868792533875]
JZY,[0.36813535669462083],[0.36823731660842896]
JZZ,[0.2025907571809149],[0.20251555740833282]
