,treino,previsto
gamma1,[0.9440284133783025],[0.9368789196014404]
gamma2,[0.23455786830952863],[0.2347872108221054]
gamma3,[0.23739673346449208],[0.233328714966774]
gamma4,[0.7348256957943416],[0.7220873832702637]
JXX,[-0.04045491970371362],[-0.03934561833739281]
JXY,[-0.08333777059837977],[-0.08257177472114563]
JXZ,[-0.47093939488950465],[-0.46362099051475525]
JYX,[-0.4923981294150117],[-0.4868064224720001]
JYY,[0.3837602007091041],[0.37687554955482483]
JYZ,[-0.35112371262750175],[-0.34994107484817505]
JZX,[0.34964114073581687],[0.34584516286849976]
JZY,[0.5743484076012979],[0.5674570202827454]
JZZ,[0.7318910951487247],[0.7205179333686829]
JIX,[-0.6374702733335573],[-0.6246199607849121]
JIY,[0.3228610969904888],[0.3180553615093231]
JIZ,[-0.3308805936649999],[-0.3289015591144562]
JXI,[-0.6041207916749591],[-0.5964784026145935]
JYI,[-0.02096932190376899],[-0.021783897653222084]
JZI,[-0.01193064178564951],[-0.016684865579009056]
