,treino,previsto
gamma1,[0.08532344272640013],[0.08535473793745041]
gamma2,[0.325643023919054],[0.32554227113723755]
gamma3,[0.34936194697036915],[0.3491626977920532]
gamma4,[0.4912179714973479],[0.4911998510360718]
JXX,[0.3600894847607672],[0.3584522604942322]
JXY,[-0.6868256663820986],[-0.6875141859054565]
JXZ,[0.826249436041292],[0.8218963742256165]
JYX,[-0.13303381992039798],[-0.13299298286437988]
JYY,[0.1655117547434255],[0.1633218675851822]
JYZ,[-0.8010491699310545],[-0.8002357482910156]
JZX,[-0.38565199732202915],[-0.382222056388855]
JZY,[0.683555426225978],[0.6833908557891846]
JZZ,[-0.7514492797589896],[-0.7509840726852417]
JIX,[-0.7105588947326631],[-0.7081692814826965]
JIY,[-0.02020534897708659],[-0.01920667663216591]
JIZ,[0.010200296225074235],[0.013155345804989338]
JXI,[0.9376978550041575],[0.9335951805114746]
JYI,[0.6239745196640374],[0.6240121722221375]
JZI,[0.5803349788037444],[0.5826908349990845]
