,treino,previsto
gamma1,[0.07873212256130502],[0.07862325012683868]
gamma2,[0.8385794417948504],[0.8380830883979797]
gamma3,[0.7748150558613741],[0.774226188659668]
gamma4,[0.7401692871206411],[0.7395074367523193]
JIX,[0.2969944399577662],[0.2957521378993988]
JIY,[0.40273908193734953],[0.4031743109226227]
JIZ,[0.9140940053161357],[0.9098973870277405]
JXI,[-0.6071937818236794],[-0.601552426815033]
JYI,[-0.8692615292310002],[-0.8671698570251465]
JZI,[0.6485148599678836],[0.6468870639801025]
JXX,[-0.3338666967613588],[-0.3315221965312958]
JXY,[-0.25525056072843344],[-0.25538596510887146]
JXZ,[0.6297316462233915],[0.6349037885665894]
JYX,[-0.6333304606700121],[-0.6343964338302612]
JYY,[0.8193628972743414],[0.8178128600120544]
JYZ,[-0.017661007920774408],[-0.014008380472660065]
JZX,[-0.8573255728224154],[-0.8556123375892639]
JZY,[0.8356247341269967],[0.8328196406364441]
JZZ,[0.14599702737085796],[0.14477872848510742]
