,treino,previsto
gamma1,[0.5808813852633757],[0.5807814598083496]
gamma2,[0.7594878838401685],[0.7592344284057617]
gamma3,[0.2084530917276468],[0.20868399739265442]
gamma4,[0.062205782406492105],[0.06220654398202896]
JXX,[0.004466619199896327],[0.0046106306836009026]
JXY,[0.2631832108452503],[0.2631049156188965]
JXZ,[0.642755936407096],[0.6424205899238586]
JYX,[0.6342042740943745],[0.6341052055358887]
JYY,[-0.794756935787041],[-0.7944164872169495]
JYZ,[0.727560333989069],[0.7275620698928833]
JZX,[-0.8084007354409559],[-0.8081075549125671]
JZY,[0.6392892064009212],[0.6393374800682068]
JZZ,[-0.07912719249258626],[-0.07897524535655975]
JIX,[0.5830518719229318],[0.5827540159225464]
JIY,[-0.9379325277179429],[-0.9377719163894653]
JIZ,[0.6754839419077516],[0.6753050684928894]
JXI,[-0.3650404551155011],[-0.36485594511032104]
JYI,[-0.9759637002846477],[-0.9759933948516846]
JZI,[-0.8606398745222861],[-0.8609763383865356]
