,treino,previsto
gamma1,[0.752661321489852],[0.752061128616333]
gamma2,[0.08640318215808296],[0.08639200776815414]
gamma3,[0.06123324013652631],[0.06157296895980835]
gamma4,[0.2552168722437148],[0.25470998883247375]
JXX,[0.897680879601374],[0.8965584635734558]
JXY,[-0.15185093946021722],[-0.1521611362695694]
JXZ,[-0.3876324692199542],[-0.3873719274997711]
JYX,[-0.810934207081069],[-0.8110406994819641]
JYY,[0.02335624132357239],[0.023464759811758995]
JYZ,[-0.6903533027098527],[-0.68928062915802]
JZX,[-0.45154086728282516],[-0.45080235600471497]
JZY,[0.22117069365781794],[0.22117923200130463]
JZZ,[0.5527549260102405],[0.5528838038444519]
JIX,[0.057870765880824626],[0.05658937990665436]
JIY,[0.1714937094997233],[0.17135198414325714]
JIZ,[0.6866524104671512],[0.6853336691856384]
JXI,[0.7972892825291862],[0.7957931756973267]
JYI,[0.7643730549373535],[0.7635449171066284]
JZI,[-0.27060839601498476],[-0.27081331610679626]
