,treino,previsto
gamma1,[0.11290250837191795],[0.11303278803825378]
gamma2,[0.5283496285730391],[0.5283522009849548]
gamma3,[0.8586548576898659],[0.857123851776123]
gamma4,[0.7976692295510386],[0.7950540781021118]
JIX,[-0.170512001382642],[-0.16970182955265045]
JIY,[-0.424599654760373],[-0.42364105582237244]
JIZ,[0.6894246819607532],[0.6853548884391785]
JXI,[-0.11245795401256231],[-0.11338493973016739]
JYI,[0.05745311741676429],[0.056232091039419174]
JZI,[0.10251839349884273],[0.10320381075143814]
JXX,[-0.3221938636021444],[-0.3221433162689209]
JXY,[0.2789912288854657],[0.27832311391830444]
JXZ,[0.8000753853551041],[0.7989669442176819]
JYX,[-0.8560194986251837],[-0.854118824005127]
JYY,[0.12183085780051806],[0.12078288942575455]
JYZ,[-0.4719160020823525],[-0.47221213579177856]
JZX,[0.31134434749686246],[0.3102763593196869]
JZY,[0.24676066182700374],[0.24652399122714996]
JZZ,[-0.9085213503711735],[-0.9069849252700806]
