,treino,previsto
gamma1,[0.5449414806032167],[0.5449374914169312]
gamma2,[0.2204406220406967],[0.2207067608833313]
gamma3,[0.5892656838759087],[0.58905029296875]
gamma4,[0.8094304566778266],[0.8091123104095459]
JIX,[0.2788535969157675],[0.27884960174560547]
JIY,[-0.9499784895546661],[-0.9494804739952087]
JIZ,[-0.4499413632617615],[-0.4503653645515442]
JXI,[-0.5535785237023545],[-0.5535351037979126]
JYI,[0.4729424283280248],[0.4727967083454132]
JZI,[0.3533989748458226],[0.3535146415233612]
JXX,[0.7843591354096908],[0.7837709188461304]
JXY,[-0.8261223347411677],[-0.8260751962661743]
JXZ,[-0.15615636062945915],[-0.1557575911283493]
JYX,[-0.9404055611238593],[-0.9395091533660889]
JYY,[-0.5627240503927933],[-0.5626295208930969]
JYZ,[0.010710576206724776],[0.010160478763282299]
JZX,[-0.9469280606322728],[-0.9467663764953613]
JZY,[-0.602324698626703],[-0.6017215847969055]
JZZ,[0.2997688755590464],[0.29970744252204895]
