,treino,previsto
gamma1,[0.12640920672312728],[0.14125974476337433]
gamma2,[0.009410839419584538],[0.0036283081863075495]
gamma3,[0.7306841520443098],[0.7506454586982727]
gamma4,[0.8428419545513766],[0.8413670063018799]
JIX,[-0.8451564322933918],[-0.8975012302398682]
JIY,[-0.5727664210700234],[-0.5696882605552673]
JIZ,[-0.39374332579442917],[-0.23183749616146088]
JXI,[0.8004273658662282],[0.6297950744628906]
JYI,[-0.00749501549718401],[-0.058035705238580704]
JZI,[0.4404811417840462],[0.39053916931152344]
JXX,[-0.7995292644989436],[-0.7457557320594788]
JXY,[0.01785411432893702],[-0.05893680453300476]
JXZ,[0.686145857826806],[0.5022209286689758]
JYX,[0.04559862152587302],[0.08540947735309601]
JYY,[0.8894015102484911],[0.9194462299346924]
JYZ,[0.7636002670045339],[0.6553067564964294]
JZX,[-0.25807865558248366],[-0.28522223234176636]
JZY,[-0.9985078045366769],[-0.8540043830871582]
JZZ,[0.5105343726506062],[0.4806135296821594]
